"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,      "Avg_c"     
        9083,      0.1533607376,       -7.06664852,      -4.529151422,      -5.461571298,      -1.441237714,      -11.36760691,   4.142950237e-07,   2.047927977e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9084,      0.1533605095,      -7.066636987,      -4.529141985,      -5.461562588,      -1.441226235,      -11.36762277,   4.142950071e-07,   2.047926964e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9085,      0.1533592708,      -7.066625455,      -4.529132548,      -5.461553879,      -1.441214758,      -11.36763861,   4.142949906e-07,    2.04792595e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9086,       0.153357786,      -7.066613903,      -4.529123109,       -5.46154517,      -1.441203261,      -11.36765445,    4.14294974e-07,   2.047924937e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9087,      0.1533602489,      -7.066602369,      -4.529113672,       -5.46153646,      -1.441191781,      -11.36767028,   4.142949574e-07,   2.047923924e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9088,      0.1533599027,      -7.066590829,      -4.529104234,      -5.461527748,      -1.441180295,      -11.36768611,   4.142949409e-07,   2.047922911e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9089,      0.1533580988,      -7.066579291,      -4.529094796,      -5.461519036,      -1.441168812,      -11.36770192,   4.142949243e-07,   2.047921897e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9090,      0.1533563893,      -7.066567741,      -4.529085356,      -5.461510323,      -1.441157317,      -11.36771773,   4.142949077e-07,   2.047920884e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9091,      0.1533550402,      -7.066556205,      -4.529075918,       -5.46150161,      -1.441145836,      -11.36773352,   4.142948911e-07,    2.04791987e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9092,      0.1533568627,      -7.066544658,      -4.529066479,      -5.461492896,      -1.441134343,      -11.36774931,   4.142948746e-07,   2.047918857e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9093,      0.1533568845,      -7.066533112,      -4.529057039,      -5.461484183,      -1.441122852,      -11.36776509,    4.14294858e-07,   2.047917844e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9094,      0.1533550017,      -7.066521568,        -4.5290476,       -5.46147547,      -1.441111362,      -11.36778087,   4.142948414e-07,    2.04791683e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9095,      0.1533530618,      -7.066510028,       -4.52903816,      -5.461466757,      -1.441099877,      -11.36779663,   4.142948249e-07,   2.047915817e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9096,      0.1533528776,      -7.066498474,       -4.52902872,      -5.461458044,      -1.441088378,      -11.36781239,   4.142948083e-07,   2.047914803e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9097,      0.1533513534,      -7.066486923,      -4.529019279,      -5.461449332,      -1.441076882,      -11.36782814,   4.142947917e-07,    2.04791379e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9098,      0.1533477052,      -7.066475379,      -4.529009839,      -5.461440619,      -1.441065392,      -11.36784388,   4.142947751e-07,   2.047912776e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9099,      0.1533449348,       -7.06646383,      -4.529000398,      -5.461431906,      -1.441053898,      -11.36785961,   4.142947585e-07,   2.047911763e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9100,       0.153343267,      -7.066452283,      -4.528990957,      -5.461423193,      -1.441042406,      -11.36787534,    4.14294742e-07,   2.047910749e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9101,      0.1533496356,      -7.066440728,      -4.528981516,      -5.461414479,      -1.441030906,      -11.36789105,   4.142947254e-07,   2.047909736e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9102,       0.153349058,      -7.066429178,      -4.528972075,      -5.461405764,      -1.441019411,      -11.36790676,   4.142947088e-07,   2.047908722e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9103,      0.1533467399,      -7.066417629,      -4.528962634,      -5.461397047,      -1.441007917,      -11.36792246,   4.142946922e-07,   2.047907709e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9104,        0.15334538,      -7.066406075,      -4.528953192,      -5.461388331,      -1.440996418,      -11.36793816,   4.142946756e-07,   2.047906695e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9105,      0.1533436035,      -7.066394526,      -4.528943751,      -5.461379612,      -1.440984923,      -11.36795384,   4.142946591e-07,   2.047905682e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9106,      0.1533403653,      -7.066382974,       -4.52893431,      -5.461370893,      -1.440973426,      -11.36796952,   4.142946425e-07,   2.047904668e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9107,      0.1533379483,      -7.066371416,      -4.528924869,      -5.461362172,      -1.440961923,      -11.36798519,   4.142946259e-07,   2.047903655e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9108,      0.1533358777,      -7.066359868,      -4.528915428,      -5.461353451,       -1.44095043,      -11.36800085,   4.142946093e-07,   2.047902641e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9109,      0.1533350016,      -7.066348312,      -4.528905987,      -5.461344728,      -1.440938929,      -11.36801651,   4.142945927e-07,   2.047901627e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9110,      0.1533344228,      -7.066336768,      -4.528896547,      -5.461336004,      -1.440927439,      -11.36803216,   4.142945761e-07,   2.047900614e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9111,      0.1533327749,      -7.066325206,      -4.528887106,      -5.461327279,      -1.440915932,       -11.3680478,   4.142945595e-07,     2.0478996e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9112,      0.1533303801,      -7.066313653,      -4.528877665,      -5.461318553,      -1.440904434,      -11.36806343,   4.142945429e-07,   2.047898586e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9113,      0.1533296249,      -7.066302111,      -4.528868225,      -5.461309827,      -1.440892947,      -11.36807905,   4.142945264e-07,   2.047897573e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9114,      0.1533272019,      -7.066290551,      -4.528858784,      -5.461301099,      -1.440881442,      -11.36809467,   4.142945098e-07,   2.047896559e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9115,       0.153325893,      -7.066279005,      -4.528849344,      -5.461292371,      -1.440869952,      -11.36811028,   4.142944932e-07,   2.047895545e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9116,      0.1533265615,      -7.066267448,      -4.528839903,      -5.461283642,      -1.440858449,      -11.36812588,   4.142944766e-07,   2.047894531e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9117,      0.1533260119,      -7.066255907,      -4.528830463,      -5.461274913,      -1.440846963,      -11.36814148,     4.1429446e-07,   2.047893518e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9118,      0.1533250716,      -7.066244343,      -4.528821022,      -5.461266183,      -1.440835454,      -11.36815707,   4.142944434e-07,   2.047892504e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9119,      0.1533248886,      -7.066232804,      -4.528811582,      -5.461257453,       -1.44082397,      -11.36817265,   4.142944268e-07,    2.04789149e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9120,      0.1533250485,      -7.066221246,      -4.528802141,      -5.461248723,      -1.440812468,      -11.36818822,   4.142944102e-07,   2.047890476e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9121,      0.1533250864,      -7.066209695,      -4.528792701,      -5.461239992,      -1.440800971,      -11.36820378,   4.142943936e-07,   2.047889462e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9122,      0.1533233111,      -7.066198143,       -4.52878326,      -5.461231262,      -1.440789475,      -11.36821934,    4.14294377e-07,   2.047888449e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9123,      0.1533217999,      -7.066186588,      -4.528773819,      -5.461222531,      -1.440777975,      -11.36823489,   4.142943604e-07,   2.047887435e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9124,      0.1533207827,      -7.066175034,      -4.528764379,        -5.4612138,      -1.440766476,      -11.36825044,   4.142943438e-07,   2.047886421e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9125,      0.1533183571,      -7.066163485,      -4.528754938,      -5.461205069,      -1.440754982,      -11.36826598,   4.142943272e-07,   2.047885407e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9126,      0.1533164949,      -7.066151926,      -4.528745497,      -5.461196338,      -1.440743478,       -11.3682815,   4.142943106e-07,   2.047884393e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9127,      0.1533156501,      -7.066140373,      -4.528736057,      -5.461187607,       -1.44073198,      -11.36829703,    4.14294294e-07,   2.047883379e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9128,      0.1533147769,      -7.066128806,      -4.528726615,      -5.461178876,      -1.440720468,      -11.36831254,   4.142942774e-07,   2.047882365e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9129,      0.1533121682,      -7.066117254,      -4.528717174,      -5.461170146,      -1.440708972,      -11.36832805,   4.142942608e-07,   2.047881351e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9130,      0.1533114991,      -7.066105687,      -4.528707732,      -5.461161415,      -1.440697459,      -11.36834355,   4.142942442e-07,   2.047880337e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9131,      0.1533109207,      -7.066094127,      -4.528698291,      -5.461152685,      -1.440685955,      -11.36835905,   4.142942276e-07,   2.047879323e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9132,      0.1533092942,      -7.066082567,       -4.52868885,      -5.461143955,       -1.44067445,      -11.36837454,    4.14294211e-07,   2.047878309e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9133,      0.1533063941,      -7.066071002,      -4.528679408,      -5.461135224,       -1.44066294,      -11.36839002,   4.142941944e-07,   2.047877295e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9134,      0.1533075171,      -7.066059438,      -4.528669966,      -5.461126494,      -1.440651431,      -11.36840549,   4.142941778e-07,   2.047876281e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9135,      0.1533075866,      -7.066047872,      -4.528660524,      -5.461117764,       -1.44063992,      -11.36842096,   4.142941612e-07,   2.047875267e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9136,      0.1533149719,      -7.066036306,      -4.528651083,      -5.461109034,      -1.440628409,      -11.36843642,   4.142941446e-07,   2.047874253e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9137,      0.1533130696,       -7.06602474,      -4.528641641,      -5.461100304,      -1.440616898,      -11.36845187,    4.14294128e-07,   2.047873239e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9138,      0.1533120668,      -7.066013179,      -4.528632199,      -5.461091574,      -1.440605392,      -11.36846732,   4.142941113e-07,   2.047872225e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9139,      0.1533104605,      -7.066001599,      -4.528622756,      -5.461082844,      -1.440593867,      -11.36848276,   4.142940947e-07,   2.047871211e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9140,      0.1533090081,      -7.065990043,      -4.528613315,      -5.461074113,      -1.440582366,      -11.36849819,   4.142940781e-07,   2.047870197e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9141,      0.1533123172,      -7.065978465,      -4.528603872,      -5.461065383,      -1.440570844,      -11.36851361,   4.142940615e-07,   2.047869183e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9142,      0.1533117495,      -7.065966903,       -4.52859443,      -5.461056652,      -1.440559336,      -11.36852903,   4.142940449e-07,   2.047868169e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9143,      0.1533091688,      -7.065955331,      -4.528584988,      -5.461047921,       -1.44054782,      -11.36854445,   4.142940283e-07,   2.047867155e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9144,      0.1533062921,      -7.065943764,      -4.528575546,      -5.461039189,      -1.440536308,      -11.36855985,   4.142940117e-07,   2.047866141e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9145,      0.1533075707,      -7.065932194,      -4.528566104,      -5.461030457,      -1.440524793,      -11.36857525,   4.142939951e-07,   2.047865126e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9146,      0.1533054088,      -7.065920618,      -4.528556661,      -5.461021724,      -1.440513272,      -11.36859064,   4.142939784e-07,   2.047864112e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9147,       0.153302712,       -7.06590905,       -4.52854722,      -5.461012992,       -1.44050176,      -11.36860603,   4.142939618e-07,   2.047863098e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9148,      0.1533002184,      -7.065897487,      -4.528537779,      -5.461004258,      -1.440490251,      -11.36862141,   4.142939452e-07,   2.047862084e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9149,      0.1533013976,      -7.065885921,      -4.528528338,      -5.460995523,      -1.440478741,      -11.36863678,   4.142939286e-07,    2.04786107e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9150,      0.1533001839,      -7.065874343,      -4.528518895,      -5.460986788,      -1.440467217,      -11.36865215,    4.14293912e-07,   2.047860055e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9151,      0.1532994135,      -7.065862773,      -4.528509454,      -5.460978052,      -1.440455703,      -11.36866751,   4.142938953e-07,   2.047859041e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9152,       0.153297273,       -7.06585121,      -4.528500013,      -5.460969316,      -1.440444195,      -11.36868286,   4.142938787e-07,   2.047858027e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9153,      0.1532964497,      -7.065839634,      -4.528490571,       -5.46096058,      -1.440432674,      -11.36869821,   4.142938621e-07,   2.047857013e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9154,      0.1532951953,      -7.065828077,       -4.52848113,      -5.460951843,      -1.440421173,      -11.36871355,   4.142938455e-07,   2.047855998e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9155,      0.1532943355,      -7.065816505,      -4.528471688,      -5.460943107,      -1.440409655,      -11.36872888,   4.142938289e-07,   2.047854984e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9156,       0.153294048,      -7.065804937,      -4.528462246,       -5.46093437,      -1.440398143,      -11.36874421,   4.142938122e-07,    2.04785397e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9157,      0.1532951933,      -7.065793367,      -4.528452804,      -5.460925633,      -1.440386628,      -11.36875953,   4.142937956e-07,   2.047852955e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9158,      0.1532935688,      -7.065781798,      -4.528443362,      -5.460916895,      -1.440375114,      -11.36877484,    4.14293779e-07,   2.047851941e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9159,      0.1532935009,      -7.065770224,      -4.528433919,      -5.460908158,      -1.440363595,      -11.36879014,   4.142937624e-07,   2.047850927e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9160,      0.1532918993,      -7.065758662,      -4.528424478,       -5.46089942,      -1.440352089,      -11.36880544,   4.142937457e-07,   2.047849912e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9161,      0.1532932385,      -7.065747104,      -4.528415036,      -5.460890682,      -1.440340586,      -11.36882074,   4.142937291e-07,   2.047848898e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9162,      0.1532917721,      -7.065735534,      -4.528405594,      -5.460881944,      -1.440329071,      -11.36883602,   4.142937125e-07,   2.047847883e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9163,      0.1532883654,      -7.065723969,      -4.528396152,      -5.460873206,      -1.440317562,       -11.3688513,   4.142936958e-07,   2.047846869e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9164,      0.1532867317,      -7.065712397,      -4.528386709,      -5.460864468,      -1.440306045,      -11.36886657,   4.142936792e-07,   2.047845854e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9165,       0.153285026,      -7.065700834,      -4.528377267,      -5.460855729,      -1.440294537,      -11.36888184,   4.142936626e-07,    2.04784484e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9166,      0.1532839019,      -7.065689268,      -4.528367825,       -5.46084699,      -1.440283027,       -11.3688971,   4.142936459e-07,   2.047843825e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9167,      0.1532838793,      -7.065677699,      -4.528358382,      -5.460838251,      -1.440271512,      -11.36891235,   4.142936293e-07,   2.047842811e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9168,      0.1532839374,      -7.065666141,      -4.528348941,      -5.460829512,       -1.44026001,      -11.36892759,   4.142936127e-07,   2.047841796e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9169,      0.1532838097,       -7.06565457,      -4.528339498,      -5.460820772,      -1.440248494,      -11.36894283,    4.14293596e-07,   2.047840782e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9170,      0.1532864035,      -7.065643012,      -4.528330056,      -5.460812032,      -1.440236992,      -11.36895806,   4.142935794e-07,   2.047839767e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9171,      0.1532842806,      -7.065631439,      -4.528320613,      -5.460803292,      -1.440225474,      -11.36897329,   4.142935628e-07,   2.047838753e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9172,      0.1532814354,      -7.065619883,      -4.528311171,      -5.460794552,      -1.440213973,       -11.3689885,   4.142935461e-07,   2.047837738e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9173,      0.1532781969,      -7.065608309,      -4.528301727,      -5.460785811,      -1.440202454,      -11.36900371,   4.142935295e-07,   2.047836724e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9174,      0.1532796619,      -7.065596755,      -4.528292285,       -5.46077707,      -1.440190956,      -11.36901891,   4.142935129e-07,   2.047835709e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9175,      0.1532776522,      -7.065585184,      -4.528282842,      -5.460768328,      -1.440179441,      -11.36903411,   4.142934962e-07,   2.047834695e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9176,      0.1532758959,      -7.065573621,      -4.528273399,      -5.460759587,      -1.440167932,       -11.3690493,   4.142934796e-07,    2.04783368e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9177,      0.1532743963,      -7.065562061,      -4.528263957,      -5.460750845,      -1.440156429,      -11.36906448,   4.142934629e-07,   2.047832665e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9178,      0.1532721865,      -7.065550497,      -4.528254514,      -5.460742103,      -1.440144919,      -11.36907965,   4.142934463e-07,   2.047831651e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9179,      0.1532698324,      -7.065538926,       -4.52824507,      -5.460733361,      -1.440133404,      -11.36909482,   4.142934296e-07,   2.047830636e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9180,       0.153268246,      -7.065527368,      -4.528235628,      -5.460724619,      -1.440121902,      -11.36910998,    4.14293413e-07,   2.047829621e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9181,       0.153270636,      -7.065515811,      -4.528226185,      -5.460715877,        -1.4401104,      -11.36912513,   4.142933964e-07,   2.047828607e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9182,      0.1532702554,      -7.065504239,      -4.528216742,      -5.460707134,      -1.440098883,      -11.36914027,   4.142933797e-07,   2.047827592e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9183,      0.1532668429,      -7.065492673,      -4.528207298,      -5.460698392,      -1.440087372,      -11.36915541,   4.142933631e-07,   2.047826577e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9184,      0.1532661645,      -7.065481114,      -4.528197855,       -5.46068965,      -1.440075869,      -11.36917054,   4.142933464e-07,   2.047825562e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9185,       0.153264254,      -7.065469555,      -4.528188413,      -5.460680907,      -1.440064366,      -11.36918566,   4.142933298e-07,   2.047824548e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9186,      0.1532679093,      -7.065457989,      -4.528178969,      -5.460672165,      -1.440052855,      -11.36920077,   4.142933131e-07,   2.047823533e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9187,      0.1532644062,      -7.065446426,      -4.528169526,      -5.460663422,      -1.440041348,      -11.36921587,   4.142932965e-07,   2.047822518e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9188,      0.1532631423,      -7.065434865,      -4.528160083,       -5.46065468,      -1.440029842,      -11.36923096,   4.142932798e-07,   2.047821503e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9189,      0.1532611103,      -7.065423296,       -4.52815064,      -5.460645937,      -1.440018329,      -11.36924605,   4.142932632e-07,   2.047820488e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9190,      0.1532591813,      -7.065411731,      -4.528141197,      -5.460637195,       -1.44000682,      -11.36926113,   4.142932465e-07,   2.047819474e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9191,      0.1532572172,      -7.065400169,      -4.528131754,      -5.460628452,      -1.439995313,       -11.3692762,   4.142932299e-07,   2.047818459e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9192,       0.153257125,        -7.0653886,      -4.528122311,       -5.46061971,      -1.439983799,      -11.36929126,   4.142932132e-07,   2.047817444e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9193,      0.1532555672,      -7.065377035,      -4.528112868,      -5.460610968,       -1.43997229,      -11.36930631,   4.142931966e-07,   2.047816429e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9194,      0.1532552998,      -7.065365468,      -4.528103425,      -5.460602225,      -1.439960778,      -11.36932135,   4.142931799e-07,   2.047815414e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9195,      0.1532537138,        -7.0653539,      -4.528093981,      -5.460593483,      -1.439949266,      -11.36933638,   4.142931632e-07,   2.047814399e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9196,      0.1532501559,       -7.06534234,      -4.528084539,      -5.460584741,      -1.439937761,       -11.3693514,   4.142931466e-07,   2.047813384e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9197,      0.1532463349,      -7.065330762,      -4.528075095,      -5.460575999,      -1.439926239,      -11.36936642,   4.142931299e-07,   2.047812369e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9198,      0.1532452986,      -7.065319195,      -4.528065653,      -5.460567257,      -1.439914728,      -11.36938142,   4.142931133e-07,   2.047811354e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9199,      0.1532416618,      -7.065307634,       -4.52805621,      -5.460558515,      -1.439903223,      -11.36939641,   4.142930966e-07,   2.047810339e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9200,      0.1532401664,      -7.065296062,      -4.528046767,      -5.460549773,      -1.439891706,      -11.36941139,     4.1429308e-07,   2.047809324e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9201,      0.1532421701,      -7.065284486,      -4.528037324,      -5.460541031,      -1.439880185,      -11.36942636,   4.142930633e-07,    2.04780831e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9202,      0.1532398893,      -7.065272912,      -4.528027881,       -5.46053229,      -1.439868667,      -11.36944133,   4.142930466e-07,   2.047807295e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9203,      0.1532383022,      -7.065261342,      -4.528018439,      -5.460523548,      -1.439857153,      -11.36945628,     4.1429303e-07,   2.047806279e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9204,      0.1532382815,      -7.065249779,      -4.528008997,      -5.460514807,      -1.439845646,      -11.36947122,   4.142930133e-07,   2.047805264e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9205,       0.153237641,      -7.065238193,      -4.527999553,      -5.460506065,      -1.439834116,      -11.36948615,   4.142929966e-07,   2.047804249e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9206,      0.1532382256,      -7.065226623,      -4.527990111,      -5.460497324,      -1.439822601,      -11.36950107,     4.1429298e-07,   2.047803234e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9207,      0.1532569512,      -7.065215046,      -4.527980668,      -5.460488582,      -1.439811079,      -11.36951597,   4.142929633e-07,   2.047802219e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9208,      0.1532548155,      -7.065203479,      -4.527971226,      -5.460479841,      -1.439799568,      -11.36953087,   4.142929466e-07,   2.047801204e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9209,      0.1532550803,        -7.0651919,      -4.527961783,      -5.460471099,      -1.439788045,      -11.36954575,     4.1429293e-07,   2.047800189e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9210,      0.1532526849,      -7.065180317,       -4.52795234,      -5.460462358,      -1.439776518,      -11.36956063,   4.142929133e-07,   2.047799174e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9211,      0.1532510147,      -7.065168754,      -4.527942899,      -5.460453616,       -1.43976501,      -11.36957549,   4.142928966e-07,   2.047798159e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9212,      0.1532480701,      -7.065157173,      -4.527933456,      -5.460444875,      -1.439753485,      -11.36959034,     4.1429288e-07,   2.047797144e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9213,      0.1532464909,      -7.065145586,      -4.527924013,      -5.460436133,      -1.439741953,      -11.36960518,   4.142928633e-07,   2.047796128e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9214,      0.1532462702,      -7.065134019,      -4.527914571,      -5.460427392,      -1.439730443,      -11.36962001,   4.142928466e-07,   2.047795113e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9215,       0.153245937,      -7.065122443,      -4.527905129,       -5.46041865,      -1.439718922,      -11.36963483,     4.1429283e-07,   2.047794098e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9216,      0.1532455648,      -7.065110855,      -4.527895686,      -5.460409908,       -1.43970739,      -11.36964964,   4.142928133e-07,   2.047793083e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9217,      0.1532465235,      -7.065099283,      -4.527886244,      -5.460401166,      -1.439695874,      -11.36966443,   4.142927966e-07,   2.047792068e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9218,      0.1532471411,        -7.0650877,      -4.527876802,      -5.460392425,      -1.439684346,      -11.36967922,   4.142927799e-07,   2.047791052e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9219,      0.1532451588,      -7.065076123,       -4.52786736,      -5.460383684,      -1.439672825,      -11.36969399,   4.142927633e-07,   2.047790037e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9220,      0.1532436815,      -7.065064534,      -4.527857917,      -5.460374943,      -1.439661292,      -11.36970875,   4.142927466e-07,   2.047789022e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
