"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2132,      -6.615101493,      -3.769762953,      -4.353908609,      -1.214408421,      -7.997065674
          0,           0,        2133,      -6.615816592,      -3.769944111,      -4.353477567,      -1.214983875,       -7.99784841
          0,           0,        2134,      -6.616603594,      -3.770083417,      -4.352757631,      -1.215592473,      -7.998633593
          0,           0,        2135,      -6.617289923,      -3.770180834,      -4.351801911,      -1.216219599,      -7.999421203
          0,           0,        2136,      -6.618030844,      -3.770240951,      -4.350578381,      -1.216863938,      -8.000211224
          0,           0,        2137,      -6.618657851,      -3.770265288,      -4.349147243,      -1.217511994,      -8.001003632
          0,           0,        2138,      -6.619328769,      -3.770259366,      -4.347487337,      -1.218162495,      -8.001798417
          0,           0,        2139,      -6.619873227,      -3.770224659,      -4.345667026,      -1.218801544,      -8.002595557
          0,           0,        2140,      -6.620447059,      -3.770166632,      -4.343666616,      -1.219425792,      -8.003395039
          0,           0,        2141,      -6.620879535,      -3.770087402,      -4.341554316,      -1.220019928,      -8.004196838
          0,           0,        2142,      -6.621329521,      -3.769992601,      -4.339318987,      -1.220582637,      -8.005000941
          0,           0,        2143,      -6.621627102,      -3.769884087,      -4.337033089,       -1.22110009,      -8.005807324
          0,           0,        2144,      -6.621931429,      -3.769767428,      -4.334687505,      -1.221570883,      -8.006615973
          0,           0,        2145,      -6.622074144,      -3.769644566,      -4.332352847,      -1.221982036,      -8.007426864
          0,           0,        2146,      -6.622216463,      -3.769520909,      -4.330021131,      -1.222333771,       -8.00823998
          0,           0,        2147,      -6.622191596,      -3.769398191,      -4.327759647,      -1.222613869,      -8.009055297
          0,           0,        2148,      -6.622163111,      -3.769281409,      -4.325558291,      -1.222824791,      -8.009872797
          0,           0,        2149,      -6.621967437,      -3.769172259,      -4.323486262,      -1.222956809,      -8.010692451
          0,           0,        2150,       -6.62176762,      -3.769075516,      -4.321529028,      -1.223011644,      -8.011514243
          0,           0,        2151,      -6.621404239,      -3.768992581,      -4.319747139,      -1.222983355,      -8.012338145
          0,           0,        2152,      -6.621042602,      -3.768927935,      -4.318125874,      -1.222877031,      -8.013164137
          0,           0,        2153,      -6.620526921,      -3.768882446,      -4.316722913,      -1.222689711,       -8.01399219
          0,           0,        2154,      -6.620022976,      -3.768860031,      -4.315522546,      -1.222428268,      -8.014822284
          0,           0,        2155,       -6.61937578,      -3.768860854,      -4.314579118,      -1.222089882,       -8.01565439
          0,           0,        2156,      -6.618751125,       -3.76888832,      -4.313870237,      -1.221683202,      -8.016488488
          0,           0,        2157,      -6.617998414,      -3.768942468,      -4.313444719,      -1.221209298,      -8.017324548
          0,           0,        2158,      -6.617283522,      -3.769026875,       -4.31328237,      -1.220678091,      -8.018162549
          0,           0,        2159,      -6.616462618,      -3.769141364,      -4.313422309,      -1.220095962,      -8.019002462
          0,           0,        2160,      -6.615695902,       -3.76928779,      -4.313838955,      -1.219471477,      -8.019844265
          0,           0,        2161,      -6.614837151,      -3.769465139,      -4.314575598,      -1.218809302,      -8.020687924
          0,           0,        2162,      -6.614051873,      -3.769675807,      -4.315604182,      -1.218122561,      -8.021533416
          0,           0,        2163,      -6.613199365,      -3.769918927,      -4.316965669,      -1.217419374,      -8.022380709
          0,           0,        2164,      -6.612440259,      -3.770196165,      -4.318625083,      -1.216710738,      -8.023229781
          0,           0,        2165,      -6.611634247,      -3.770505995,      -4.320618701,      -1.216005407,      -8.024080598
          0,           0,        2166,      -6.610939932,       -3.77084997,      -4.322911518,      -1.215313769,      -8.024933137
          0,           0,        2167,      -6.610218358,      -3.771226325,      -4.325533389,      -1.214645272,      -8.025787365
          0,           0,        2168,       -6.60962623,      -3.771636797,      -4.328447431,      -1.214009475,      -8.026643257
          0,           0,        2169,      -6.609019527,      -3.772078433,      -4.331689288,      -1.213414278,      -8.027500774
          0,           0,        2170,      -6.608560722,      -3.772552887,      -4.335208642,       -1.21287031,      -8.028359895
          0,           0,        2171,      -6.608109308,      -3.773057401,      -4.339039954,      -1.212384651,       -8.02922059
          0,           0,        2172,      -6.607815616,      -3.773592635,       -4.34313502,      -1.211965551,      -8.030082838
          0,           0,        2173,      -6.607540799,       -3.77415618,      -4.347518917,      -1.211621083,      -8.030946605
          0,           0,        2174,      -6.607433412,      -3.774748975,      -4.352139933,      -1.211356129,      -8.031811872
          0,           0,        2175,      -6.607354913,      -3.775368398,      -4.357024039,      -1.211177974,      -8.032678603
          0,           0,        2176,      -6.607451261,      -3.776015116,      -4.362114749,      -1.211089315,      -8.033546775
          0,           0,        2177,      -6.607582768,      -3.776686371,      -4.367433543,      -1.211095902,      -8.034416353
          0,           0,        2178,      -6.607893299,      -3.777382854,      -4.372916078,      -1.211198399,      -8.035287315
          0,           0,        2179,      -6.608242499,      -3.778101741,      -4.378582302,      -1.211402067,      -8.036159626
          0,           0,        2180,      -6.608773063,      -3.778844121,      -4.384359905,      -1.211706494,      -8.037033266
          0,           0,        2181,      -6.609341832,      -3.779607201,      -4.390267374,      -1.212114246,      -8.037908202
          0,           0,        2182,      -6.610089197,      -3.780391622,      -4.396228903,      -1.212622267,      -8.038784412
          0,           0,        2183,      -6.610870007,      -3.781194212,      -4.402259776,      -1.213231773,      -8.039661866
          0,           0,        2184,      -6.611824323,      -3.782016172,      -4.408276593,      -1.213938398,      -8.040540541
          0,           0,        2185,      -6.612805263,      -3.782854663,      -4.414297237,      -1.214741602,      -8.041420407
          0,           0,        2186,      -6.613952262,      -3.783710577,      -4.420232621,      -1.215635039,      -8.042301445
          0,           0,        2187,      -6.615115699,      -3.784581099,      -4.426093839,       -1.21661694,      -8.043183622
          0,           0,        2188,       -6.61643516,       -3.78546777,      -4.431795482,      -1.217679717,      -8.044066923
          0,           0,        2189,      -6.617756734,      -3.786367265,      -4.437364173,      -1.218819288,      -8.044951319
          0,           0,        2190,      -6.619222441,      -3.787281149,      -4.442702691,      -1.220027166,      -8.045836795
          0,           0,        2191,      -6.620678842,      -3.788206383,      -4.447815945,      -1.221300189,      -8.046723323
          0,           0,        2192,      -6.622257569,      -3.789142798,      -4.452616563,      -1.222623543,      -8.047610879
          0,           0,        2193,      -6.623803048,      -3.790088353,      -4.457143174,      -1.223992888,      -8.048499432
          0,           0,        2194,      -6.625460919,      -3.791045332,      -4.461311478,      -1.225398847,      -8.049388964
          0,           0,        2195,      -6.627071743,      -3.792011116,      -4.465161466,      -1.226835742,      -8.050279451
          0,           0,        2196,      -6.628778066,      -3.792986988,      -4.468612797,      -1.228291541,      -8.051170878
          0,           0,        2197,      -6.630416931,      -3.793970177,      -4.471716308,      -1.229759609,       -8.05206322
          0,           0,        2198,      -6.632134076,      -3.794962343,       -4.47440154,      -1.231228554,      -8.052956461
          0,           0,        2199,       -6.63376494,      -3.795960924,      -4.476733564,       -1.23269156,      -8.053850576
          0,           0,        2200,      -6.635458272,      -3.796967863,      -4.478651617,      -1.234137886,      -8.054745552
          0,           0,        2201,      -6.637047261,      -3.797980465,      -4.480235642,      -1.235560646,      -8.055641363
          0,           0,        2202,      -6.638683622,      -3.799000446,      -4.481434193,      -1.236950402,      -8.056537996
          0,           0,        2203,       -6.64019981,      -3.800025386,      -4.482340895,      -1.238301469,      -8.057435427
          0,           0,        2204,      -6.641751547,      -3.801056944,      -4.482912029,      -1.239605895,      -8.058333648
          0,           0,        2205,      -6.643170626,      -3.802092593,      -4.483244295,      -1.240859622,      -8.059232636
          0,           0,        2206,      -6.644616384,      -3.803134614,      -4.483302225,      -1.242056648,      -8.060132378
          0,           0,        2207,      -6.645918795,      -3.804180609,      -4.483188111,      -1.243192648,      -8.061032853
          0,           0,        2208,      -6.647242193,      -3.805232728,       -4.48286972,      -1.244265135,      -8.061934055
          0,           0,        2209,      -6.648416251,       -3.80628834,       -4.48245031,      -1.245271246,       -8.06283596
          0,           0,        2210,      -6.649608495,      -3.807349584,       -4.48189282,      -1.246210015,      -8.063738558
          0,           0,        2211,      -6.650648231,      -3.808414103,      -4.481300553,      -1.247079229,      -8.064641836
          0,           0,        2212,      -6.651708194,      -3.809484402,      -4.480642482,      -1.247882061,      -8.065545781
          0,           0,        2213,      -6.652617286,      -3.810557907,       -4.48001846,       -1.24861759,      -8.066450375
          0,           0,        2214,      -6.653551645,      -3.811637056,      -4.479384781,      -1.249291664,      -8.067355613
          0,           0,        2215,      -6.654339723,      -3.812719264,      -4.478837815,      -1.249904304,      -8.068261475
          0,           0,        2216,      -6.655160625,      -3.813806917,       -4.47834514,      -1.250463167,      -8.069167955
          0,           0,        2217,      -6.655844462,      -3.814897332,      -4.477999881,      -1.250970434,      -8.070075037
          0,           0,        2218,      -6.656572441,      -3.815993335,      -4.477752937,      -1.251435614,      -8.070982714
          0,           0,        2219,      -6.657172863,       -3.81709234,      -4.477687518,      -1.251860343,       -8.07189097
          0,           0,        2220,      -6.657829743,       -3.81819692,       -4.47775335,      -1.252256058,      -8.072799799
          0,           0,        2221,      -6.658370991,      -3.819304494,       -4.47803457,       -1.25262403,      -8.073709188
          0,           0,        2222,      -6.658982405,      -3.820417707,      -4.478477557,      -1.252977136,      -8.074619127
          0,           0,        2223,      -6.659491267,      -3.821534037,      -4.479158839,      -1.253316929,      -8.075529601
          0,           0,        2224,      -6.660084332,      -3.822656172,      -4.480019253,       -1.25365684,      -8.076440608
          0,           0,        2225,      -6.660587676,      -3.823781465,      -4.481133493,      -1.253997698,      -8.077352133
          0,           0,        2226,      -6.661189091,      -3.824912595,      -4.482440915,      -1.254353571,       -8.07826417
          0,           0,        2227,      -6.661713224,      -3.826046875,      -4.484011815,      -1.254724093,      -8.079176705
          0,           0,        2228,       -6.66234823,      -3.827186914,      -4.485780211,      -1.255123341,      -8.080089736
          0,           0,        2229,      -6.662916415,      -3.828329976,       -4.48781458,      -1.255549067,      -8.081003248
          0,           0,        2230,      -6.663607618,      -3.829478838,      -4.490041637,      -1.256015211,      -8.081917236
          0,           0,        2231,      -6.664247707,       -3.83063219,      -4.492533278,      -1.256521971,      -8.082831691
          0,           0,        2232,      -6.665013035,      -3.831790054,      -4.495219554,      -1.257076308,      -8.083746608
          0,           0,        2233,      -6.665723951,      -3.832949831,      -4.498167279,      -1.257674068,      -8.084661972
          0,           0,        2234,      -6.666571365,      -3.834114465,      -4.501296583,      -1.258328643,      -8.085577784
          0,           0,        2235,      -6.667372457,      -3.835281281,      -4.504673158,      -1.259033926,      -8.086494024
          0,           0,        2236,      -6.668314233,      -3.836452671,      -4.508211916,      -1.259799885,      -8.087410686
          0,           0,        2237,      -6.669210023,      -3.837625534,      -4.511979668,      -1.260618105,       -8.08832776
          0,           0,        2238,       -6.67024799,      -3.838802252,      -4.515890161,      -1.261498303,      -8.089245242
          0,           0,        2239,      -6.671241308,      -3.839979304,      -4.520012562,      -1.262434272,      -8.090163116
          0,           0,        2240,      -6.672387273,      -3.841158889,      -4.524302403,      -1.263438319,       -8.09108138
          0,           0,        2241,      -6.673481796,      -3.842338313,      -4.528828283,      -1.264489858,      -8.092000025
          0,           0,        2242,      -6.674701078,       -3.84352029,      -4.533447253,      -1.265588756,      -8.092919039
          0,           0,        2243,      -6.675856485,      -3.844701956,      -4.538208956,      -1.266725786,      -8.093838404
          0,           0,        2244,      -6.677140647,      -3.845885179,      -4.543009341,      -1.267908777,      -8.094758116
          0,           0,        2245,      -6.678358991,      -3.847066428,      -4.547927926,      -1.269125665,       -8.09567816
          0,           0,        2246,      -6.679700454,      -3.848247471,      -4.552867759,      -1.270380403,      -8.096598527
          0,           0,        2247,      -6.680965897,      -3.849424969,      -4.557913128,      -1.271658919,      -8.097519209
          0,           0,        2248,      -6.682343666,      -3.850600857,       -4.56295964,      -1.272962857,      -8.098440199
          0,           0,        2249,      -6.683632113,      -3.851771894,      -4.568091599,      -1.274277469,       -8.09936148
          0,           0,        2250,      -6.685020702,      -3.852940022,      -4.573195981,      -1.275603254,      -8.100283048
          0,           0,        2251,      -6.686306113,      -3.854101984,      -4.578359504,      -1.276925463,      -8.101204883
          0,           0,        2252,      -6.687679623,      -3.855259674,      -4.583463832,       -1.27824409,      -8.102126984
          0,           0,        2253,      -6.688936479,      -3.856409723,      -4.588602546,      -1.279545055,       -8.10304933
          0,           0,        2254,      -6.690269058,      -3.857553854,      -4.593654724,      -1.280827145,      -8.103971916
          0,           0,        2255,      -6.691472681,      -3.858688962,      -4.598718796,      -1.282077528,      -8.104894721
          0,           0,        2256,      -6.692741676,       -3.85981682,       -4.60367187,      -1.283294933,      -8.105817737
          0,           0,        2257,      -6.693869673,      -3.860934067,      -4.608619057,      -1.284467296,      -8.106740946
          0,           0,        2258,      -6.695052703,      -3.862042487,      -4.613434888,      -1.285593058,       -8.10766434
          0,           0,        2259,      -6.696084528,      -3.863138851,      -4.618231351,      -1.286662154,      -8.108587896
          0,           0,        2260,      -6.697163143,      -3.864224983,      -4.622881172,      -1.287673148,      -8.109511608
          0,           0,        2261,      -6.698082693,      -3.865297692,      -4.627502585,      -1.288618187,      -8.110435456
          0,           0,        2262,      -6.699042542,      -3.866358907,      -4.631964549,      -1.289495526,       -8.11135943
          0,           0,        2263,      -6.699837712,      -3.867405517,       -4.63639181,      -1.290300025,      -8.112283509
          0,           0,        2264,      -6.700669586,      -3.868439471,      -4.640650333,      -1.291030707,      -8.113207682
          0,           0,        2265,      -6.701334152,      -3.869457761,      -4.644872842,      -1.291684844,      -8.114131926
          0,           0,        2266,      -6.702034271,      -3.870462498,      -4.648920051,      -1.292261658,      -8.115056235
          0,           0,        2267,      -6.702566574,      -3.871450797,      -4.652925996,      -1.292760759,      -8.115980587
          0,           0,        2268,      -6.703136083,       -3.87242459,      -4.656754432,      -1.293182598,      -8.116904971
          0,           0,        2269,      -6.703542192,       -3.87338125,      -4.660543729,      -1.293530074,      -8.117829365
          0,           0,        2270,      -6.703989451,      -3.874323121,      -4.664145178,      -1.293802723,      -8.118753757
          0,           0,        2271,      -6.704278055,      -3.875247532,      -4.667704993,      -1.294005865,      -8.119678124
          0,           0,        2272,      -6.704613087,       -3.87615692,      -4.671068298,      -1.294139239,       -8.12060246
          0,           0,        2273,       -6.70479667,      -3.877048734,      -4.674380663,      -1.294210791,      -8.121526741
          0,           0,        2274,      -6.705034449,      -3.877925627,      -4.677484978,       -1.29422053,      -8.122450954
          0,           0,        2275,      -6.705129874,      -3.878785196,      -4.680528449,      -1.294178329,      -8.123375077
          0,           0,        2276,      -6.705287327,      -3.879629944,      -4.683349397,      -1.294083115,      -8.124299097
          0,           0,        2277,      -6.705313532,      -3.880458006,      -4.686097208,      -1.293947221,      -8.125222993
          0,           0,        2278,      -6.705413279,      -3.881272374,      -4.688603757,      -1.293769942,      -8.126146756
          0,           0,        2279,      -6.705392094,      -3.882070789,      -4.691018595,      -1.293563845,      -8.127070363
          0,           0,        2280,      -6.705453343,      -3.882856277,      -4.693168523,       -1.29332698,      -8.127993803
          0,           0,        2281,       -6.70540387,      -3.883626774,      -4.695204602,      -1.293073005,      -8.128917053
          0,           0,        2282,      -6.705446354,      -3.884385554,      -4.696948978,      -1.292799257,      -8.129840103
          0,           0,        2283,      -6.705388404,      -3.885130682,      -4.698551686,      -1.292519923,       -8.13076293
          0,           0,        2284,      -6.705431449,      -3.885865571,      -4.699834345,      -1.292231262,      -8.131685523
          0,           0,        2285,      -6.705383294,      -3.886588282,      -4.700950357,      -1.291947541,       -8.13260786
          0,           0,        2286,      -6.705443704,       -3.88730233,      -4.701721457,      -1.291663678,      -8.133529933
          0,           0,        2287,      -6.705420525,      -3.888005789,      -4.702302851,      -1.291393851,      -8.134451721
          0,           0,        2288,      -6.705512029,      -3.888701206,       -4.70251549,      -1.291131493,      -8.135373217
          0,           0,        2289,      -6.705525916,       -3.88938702,      -4.702516956,      -1.290890229,      -8.136294399
          0,           0,        2290,      -6.705660118,      -3.890067775,      -4.702136308,      -1.290663285,      -8.137215258
          0,           0,        2291,      -6.705721795,      -3.890741358,      -4.701540034,      -1.290463932,      -8.138135775
          0,           0,        2292,      -6.705906678,      -3.891411515,      -4.700560831,      -1.290283141,      -8.139055941
          0,           0,        2293,       -6.70602153,      -3.892076289,      -4.699363796,      -1.290133377,      -8.139975734
          0,           0,        2294,      -6.706261568,       -3.89273948,      -4.697791153,      -1.290004699,      -8.140895149
          0,           0,        2295,       -6.70643294,       -3.89339907,      -4.696010246,      -1.289909045,      -8.141814165
          0,           0,        2296,      -6.706730007,      -3.894058821,      -4.693871673,      -1.289835563,      -8.142732777
          0,           0,        2297,      -6.706957813,      -3.894716502,      -4.691545278,      -1.289795238,      -8.143650965
          0,           0,        2298,      -6.707310259,      -3.895375803,      -4.688891377,      -1.289776412,      -8.144568723
          0,           0,        2299,      -6.707591359,      -3.896034347,      -4.686080824,      -1.289789169,       -8.14548603
          0,           0,        2300,      -6.707981426,      -3.896693188,      -4.682984291,      -1.289816229,      -8.146402869
          0,           0,        2301,      -6.708301589,      -3.897352972,      -4.679765498,      -1.289873695,      -8.147319215
          0,           0,        2302,      -6.708759875,      -3.898020214,       -4.67630276,      -1.289954729,      -8.148235083
          0,           0,        2303,      -6.709139689,      -3.898689034,      -4.672768215,       -1.29006068,       -8.14915047
          0,           0,        2304,      -6.709629219,      -3.899361534,      -4.669045678,      -1.290176434,      -8.150065372
          0,           0,        2305,      -6.710030647,      -3.900034943,      -4.665294549,      -1.290310282,      -8.150979771
          0,           0,        2306,      -6.710541687,      -3.900712999,      -4.661401506,      -1.290450725,      -8.151893664
          0,           0,        2307,      -6.710963654,      -3.901392806,      -4.657523068,       -1.29060541,      -8.152807035
          0,           0,        2308,      -6.711493453,      -3.902077752,      -4.653552297,      -1.290762731,      -8.153719886
          0,           0,        2309,      -6.711928973,      -3.902764361,      -4.649640022,      -1.290928909,      -8.154632199
          0,           0,        2310,      -6.712466833,      -3.903455602,      -4.645682582,      -1.291092411,      -8.155543978
          0,           0,        2311,      -6.712903566,      -3.904147671,       -4.64182269,      -1.291258771,      -8.156455209
          0,           0,        2312,      -6.713437952,      -3.904843498,      -4.637957474,      -1.291417598,      -8.157365893
          0,           0,        2313,       -6.71386634,      -3.905539202,      -4.634221881,      -1.291574309,      -8.158276017
          0,           0,        2314,      -6.714389361,      -3.906237656,      -4.630514758,      -1.291719542,      -8.159185582
          0,           0,        2315,      -6.714802251,      -3.906934734,       -4.62696433,      -1.291858258,       -8.16009458
          0,           0,        2316,      -6.715307072,      -3.907633209,      -4.623470135,      -1.291982497,      -8.161003012
          0,           0,        2317,      -6.715694026,      -3.908327927,       -4.62015243,       -1.29209527,      -8.161910855
          0,           0,        2318,      -6.716153807,      -3.909018808,      -4.616910289,      -1.292184593,      -8.162818098
          0,           0,        2319,       -6.71652064,      -3.909709182,      -4.613856253,      -1.292270138,       -8.16372474
          0,           0,        2320,       -6.71697875,      -3.910398052,      -4.610895334,      -1.292338699,      -8.164630796
          0,           0,        2321,      -6.717315879,      -3.911079847,      -4.608136443,      -1.292392344,       -8.16553626
          0,           0,        2322,      -6.717739207,       -3.91175712,       -4.60547851,      -1.292427173,      -8.166441141
          0,           0,        2323,      -6.718041376,      -3.912425524,      -4.603019755,      -1.292447261,      -8.167345429
          0,           0,        2324,      -6.718432585,        -3.9130873,       -4.60066076,       -1.29244916,      -8.168249132
          0,           0,        2325,      -6.718703118,      -3.913737623,      -4.598501937,      -1.292436211,      -8.169152244
          0,           0,        2326,      -6.719062684,      -3.914378923,      -4.596443894,      -1.292407271,      -8.170054774
          0,           0,        2327,      -6.719301273,      -3.915006444,      -4.594579298,      -1.292364733,      -8.170956713
          0,           0,        2328,      -6.719631003,      -3.915622927,      -4.592807186,      -1.292308918,      -8.171858071
          0,           0,        2329,      -6.719841159,      -3.916223784,      -4.591215617,      -1.292241478,      -8.172758841
          0,           0,        2330,      -6.720144998,      -3.916811791,      -4.589705266,      -1.292164246,      -8.173659033
          0,           0,        2331,      -6.720330275,      -3.917381906,      -4.588366223,      -1.292078101,      -8.174558645
          0,           0,        2332,      -6.720610192,      -3.917936994,      -4.587089702,      -1.291983853,      -8.175457685
          0,           0,        2333,       -6.72077275,      -3.918472815,      -4.585960714,      -1.291882344,      -8.176356148
          0,           0,        2334,       -6.72103266,      -3.918992453,      -4.584878912,      -1.291777018,      -8.177254047
          0,           0,        2335,      -6.721176079,      -3.919491564,      -4.583926952,      -1.291666934,      -8.178151378
          0,           0,        2336,      -6.721418172,      -3.919973403,      -4.583004409,      -1.291556062,      -8.179048153
          0,           0,        2337,      -6.721544278,      -3.920433853,      -4.582191563,      -1.291442447,      -8.179944368
          0,           0,        2338,      -6.721770234,      -3.920876493,      -4.581388315,      -1.291330772,      -8.180840033
          0,           0,        2339,      -6.721880556,      -3.921297446,      -4.580675302,      -1.291218063,      -8.181735149
          0,           0,        2340,      -6.722091264,      -3.921700479,      -4.579953196,      -1.291109294,      -8.182629729
          0,           0,        2341,      -6.722186108,      -3.922082053,       -4.57930292,       -1.29100064,      -8.183523768
          0,           0,        2342,      -6.722381341,      -3.922446076,      -4.578628239,      -1.290897343,      -8.184417281
          0,           0,        2343,      -6.722459874,       -3.92278927,      -4.578009733,      -1.290794696,      -8.185310265
          0,           0,        2344,       -6.72263827,      -3.923115972,      -4.577351778,      -1.290698278,      -8.186202733
          0,           0,        2345,       -6.72269932,      -3.923423289,      -4.576737279,      -1.290602465,      -8.187094681
          0,           0,        2346,      -6.722859509,      -3.923715798,      -4.576074417,      -1.290512983,      -8.187986123
          0,           0,        2347,      -6.722900689,       -3.92399071,      -4.575447839,      -1.290423166,      -8.188877057
          0,           0,        2348,      -6.723039092,      -3.924252728,      -4.574768142,      -1.290338857,      -8.189767497
          0,           0,        2349,      -6.723056266,      -3.924499367,       -4.57412197,      -1.290252688,      -8.190657441
          0,           0,        2350,      -6.723168431,      -3.924735548,       -4.57342287,      -1.290170482,      -8.191546901
          0,           0,        2351,      -6.723157347,      -3.924959094,      -4.572760127,       -1.29008448,      -8.192435875
          0,           0,        2352,      -6.723239084,      -3.925175103,      -4.572050639,      -1.290000529,      -8.193324375
          0,           0,        2353,      -6.723195461,      -3.925381563,      -4.571385203,      -1.289910313,        -8.1942124
          0,           0,        2354,      -6.723242264,      -3.925583652,      -4.570684664,      -1.289819645,      -8.195099962
          0,           0,        2355,      -6.723161682,      -3.925779487,      -4.570042275,      -1.289720044,      -8.195987057
          0,           0,        2356,      -6.723169308,      -3.925974315,      -4.569380955,       -1.28961747,      -8.196873699
          0,           0,        2357,      -6.723047895,      -3.926166296,       -4.56879493,      -1.289503274,      -8.197759885
          0,           0,        2358,       -6.72301275,      -3.926360685,      -4.568210424,      -1.289383499,      -8.198645625
          0,           0,        2359,       -6.72284742,      -3.926555693,      -4.567722767,      -1.289249509,      -8.199530918
          0,           0,        2360,      -6.722766843,      -3.926756576,      -4.567260564,      -1.289107434,      -8.200415775
          0,           0,        2361,      -6.722555711,      -3.926961589,      -4.566919332,      -1.288948952,      -8.201300192
          0,           0,        2362,      -6.722428507,      -3.927175848,      -4.566627853,      -1.288780308,      -8.202184181
          0,           0,        2363,      -6.722171409,      -3.927397512,      -4.566482167,      -1.288593712,      -8.203067737
          0,           0,        2364,       -6.72199847,      -3.927631598,      -4.566413392,      -1.288395623,      -8.203950869
          0,           0,        2365,      -6.721697343,      -3.927876105,      -4.566516482,      -1.288178823,      -8.204833575
          0,           0,        2366,      -6.721481228,      -3.928135914,      -4.566722514,      -1.287949679,      -8.205715863
          0,           0,        2367,      -6.721139521,      -3.928408905,      -4.567126427,      -1.287701773,      -8.206597729
          0,           0,        2368,      -6.720884656,       -3.92869965,      -4.567658263,       -1.28744152,      -8.207479183
          0,           0,        2369,      -6.720507674,      -3.929005878,      -4.568411579,      -1.287163178,      -8.208360218
          0,           0,        2370,      -6.720220164,      -3.929332004,      -4.569314921,      -1.286873437,      -8.209240844
          0,           0,        2371,      -6.719814292,      -3.929675496,      -4.570463428,      -1.286567221,      -8.210121052
          0,           0,        2372,      -6.719502029,      -3.930040692,      -4.571784354,      -1.286251763,      -8.211000852
          0,           0,        2373,      -6.719078414,      -3.930424907,      -4.573369765,      -1.285922914,      -8.211880236
          0,           0,        2374,      -6.718752462,         -3.930832,      -4.575144092,      -1.285587244,      -8.212759215
          0,           0,        2375,      -6.718320462,      -3.931258922,      -4.577199451,      -1.285241413,      -8.213637781
          0,           0,        2376,       -6.71799043,      -3.931709269,      -4.579458749,      -1.284891924,      -8.214515943
          0,           0,        2377,       -6.71756315,      -3.932184894,      -4.582012301,      -1.284538907,      -8.215393687
          0,           0,        2378,      -6.717243799,      -3.932685806,      -4.584784652,      -1.284186377,      -8.216271023
          0,           0,        2379,      -6.716830193,      -3.933205441,      -4.587867945,      -1.283831057,      -8.217147942
          0,           0,        2380,      -6.716527413,      -3.933747394,      -4.591167556,      -1.283479636,      -8.218024455
          0,           0,        2381,      -6.716137104,      -3.934308247,       -4.59476842,      -1.283130898,      -8.218900552
          0,           0,        2382,      -6.715863488,      -3.934891111,      -4.598579212,      -1.282790626,       -8.21977624
          0,           0,        2383,      -6.715510028,       -3.93549229,       -4.60268779,      -1.282458716,      -8.220651511
          0,           0,        2384,      -6.715278997,      -3.936114883,      -4.606998017,      -1.282140548,      -8.221526372
          0,           0,        2385,      -6.714973919,      -3.936754806,      -4.611598904,      -1.281835592,      -8.222400815
          0,           0,        2386,      -6.714794963,      -3.937414767,      -4.616386522,       -1.28154835,       -8.22327485
          0,           0,        2387,      -6.714546488,       -3.93809034,      -4.621446665,      -1.281278615,       -8.22414847
          0,           0,        2388,       -6.71442732,      -3.938784141,      -4.626666493,      -1.281030159,      -8.225021679
          0,           0,        2389,      -6.714243207,      -3.939492009,      -4.632132456,      -1.280803355,      -8.225894464
          0,           0,        2390,      -6.714191596,      -3.940216683,      -4.637719245,      -1.280601312,      -8.226766832
          0,           0,        2391,      -6.714078318,      -3.940953703,      -4.643510041,      -1.280424217,      -8.227638774
          0,           0,        2392,      -6.714099129,      -3.941705641,      -4.649370298,      -1.280274269,      -8.228510294
          0,           0,        2393,      -6.714060212,      -3.942467954,      -4.655383342,      -1.280151794,      -8.229381383
          0,           0,        2394,        -6.7141561,      -3.943243146,      -4.661401583,      -1.280058017,      -8.230252045
          0,           0,        2395,      -6.714193293,      -3.944026641,      -4.667506482,      -1.279992962,       -8.23112227
          0,           0,        2396,      -6.714366019,      -3.944821884,      -4.673543258,      -1.279958271,      -8.231992067
          0,           0,        2397,      -6.714479301,       -3.94562388,      -4.679593708,      -1.279953452,      -8.232861429
          0,           0,        2398,      -6.714724654,      -3.946435031,      -4.685485373,       -1.27997764,      -8.233730362
          0,           0,        2399,      -6.714908219,      -3.947250689,      -4.691301163,      -1.280030641,      -8.234598855
          0,           0,        2400,      -6.715222202,      -3.948073866,      -4.696860009,      -1.280111712,      -8.235466915
          0,           0,        2401,      -6.715472628,      -3.948900204,      -4.702249749,       -1.28022069,      -8.236334529
          0,           0,        2402,      -6.715850957,      -3.949732955,       -4.70728166,      -1.280355974,      -8.237201701
          0,           0,        2403,      -6.716162507,      -3.950567867,        -4.7120493,      -1.280517111,      -8.238068423
          0,           0,        2404,      -6.716598151,      -3.951408358,      -4.716361161,      -1.280701864,      -8.238934701
          0,           0,        2405,      -6.716962243,      -3.952250112,      -4.720322893,      -1.280909265,      -8.239800528
          0,           0,        2406,      -6.717445587,      -3.953096667,      -4.723746784,       -1.28113666,      -8.240665911
          0,           0,        2407,      -6.717852097,      -3.953943841,      -4.726754413,      -1.281383132,      -8.241530841
          0,           0,        2408,      -6.718372707,      -3.954795358,       -4.72916571,      -1.281645628,      -8.242395328
          0,           0,        2409,      -6.718810567,      -3.955647078,      -4.731120076,       -1.28192286,      -8.243259363
