"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,      "Avg_c"     ,       "CD"       ,       "CL"       
          0,           0,         402,     -0.7632916518,      0.8621009297,        1.86757978,       4.655450394,       2.532080977,       3.685662169,       340.2970288,                 0,                 0
          0,           0,         403,     -0.7050897954,      0.9334529214,       2.058923741,       4.641444369,       2.533074007,       3.687857164,       340.2970288,                 0,                 0
          0,           0,         404,     -0.7629850409,      0.8617086798,       1.865830906,       4.654442749,        2.52585501,       3.678366565,       340.2970288,                 0,                 0
          0,           0,         405,     -0.7062069499,      0.9345591744,       2.042339846,       4.635926446,       2.496521301,       3.654729841,       340.2970288,                 0,                 0
          0,           0,         406,     -0.8009112456,      0.8248746915,       1.811457082,        4.61860423,       2.428898924,       3.581578436,       340.2970288,                 0,                 0
          0,           0,         407,     -0.7820847156,      0.8449959354,       2.040741714,       4.550946263,        2.56698443,       3.717589645,       340.2970288,                 0,                 0
          0,           0,         408,     -0.7184125072,      0.9045885032,       1.920576384,       4.695262907,       2.613866666,       3.765837271,       340.2970288,                 0,                 0
          0,           0,         409,     -0.6315889797,       1.018780979,       2.018600149,       4.710329066,        2.28860338,       3.473784778,       340.2970288,                 0,                 0
          0,           0,         410,      -1.063318553,      0.5820953783,       1.362738336,        4.38876409,       1.097146226,       1.925763251,       340.2970288,                 0,                 0
          0,           0,         411,      -1.610722932,     -0.1289313838,       1.611216324,       3.334642245,       2.437221688,       3.578826678,       340.2970288,                 0,                 0
          0,           0,         412,     -0.8971212919,      0.7345428367,       1.687352867,       4.535832929,       2.398904923,       3.561941689,       340.2970288,                 0,                 0
          0,           0,         413,     -0.8664119371,      0.7379133263,       2.045136977,       4.456912089,       2.535833858,       3.677859997,       340.2970288,                 0,                 0
          0,           0,         414,     -0.7750337551,      0.8495158296,       1.852457645,       4.644762637,       2.522780366,       3.675370446,       340.2970288,                 0,                 0
          0,           0,         415,     -0.7265070029,      0.9073708365,       2.071140068,       4.620623866,       2.586789473,       3.735221463,       340.2970288,                 0,                 0
          0,           0,         416,       -0.71073503,      0.9115908682,       1.934941668,       4.703595582,       2.616057547,       3.766402594,       340.2970288,                 0,                 0
          0,           0,         417,      -0.648337166,      0.9996527384,       2.044170832,       4.695336997,       2.401446745,       3.568461744,       340.2970288,                 0,                 0
          0,           0,         418,      -0.927587901,      0.7037709696,       1.621405583,       4.504583576,        2.06861927,       3.220450089,       340.2970288,                 0,                 0
          0,           0,         419,      -1.068569656,      0.5190941802,       1.896964095,        4.21756149,       2.575587871,       3.716250433,       340.2970288,                 0,                 0
          0,           0,         420,     -0.7265127164,      0.8962145171,       1.914755955,       4.690578996,       2.629294068,       3.781054713,       340.2970288,                 0,                 0
          0,           0,         421,     -0.6418886182,       1.003270562,       2.060528876,       4.709028055,        2.43186724,         3.5949631,       340.2970288,                 0,                 0
          0,           0,         422,     -0.8957716211,       0.732359493,       1.672880071,       4.533267383,       2.186534003,       3.340076678,       340.2970288,                 0,                 0
          0,           0,         423,     -0.9880251147,      0.6046601771,       1.953673429,       4.321328967,       2.572166338,       3.711954257,       340.2970288,                 0,                 0
          0,           0,         424,     -0.7346714287,      0.8877496433,       1.905678512,       4.683708665,       2.615667494,       3.767206343,       340.2970288,                 0,                 0
          0,           0,         425,     -0.6548272049,      0.9871611251,       2.068377977,       4.698386268,       2.477168785,       3.634735736,       340.2970288,                 0,                 0
          0,           0,         426,     -0.8427116503,       0.782133398,       1.754718798,       4.581599371,       2.348651718,       3.500408566,       340.2970288,                 0,                 0
          0,           0,         427,     -0.8646449535,      0.7357657139,       2.048423088,       4.462749708,       2.543788294,       3.683294603,       340.2970288,                 0,                 0
          0,           0,         428,      -0.768952876,      0.8536607886,       1.863054105,       4.651573715,       2.541508947,       3.691857879,       340.2970288,                 0,                 0
          0,           0,         429,     -0.7120584899,      0.9209553954,       2.073257359,        4.63853258,       2.575776189,       3.723278896,       340.2970288,                 0,                 0
          0,           0,         430,     -0.7258445411,      0.8945453083,       1.918003026,       4.690306391,       2.627731269,       3.775461729,       340.2970288,                 0,                 0
          0,           0,         431,      -0.634773658,       1.012239926,       2.038986509,       4.712001876,       2.360341175,        3.53136091,       340.2970288,                 0,                 0
          0,           0,         432,     -0.9807274692,      0.6516384927,       1.533415678,       4.459146913,       1.829513014,       2.979242167,       340.2970288,                 0,                 0
          0,           0,         433,      -1.219707242,      0.3464395638,       1.801077995,       4.030041679,       2.563271267,       3.701728349,       340.2970288,                 0,                 0
          0,           0,         434,      -0.742045573,      0.8787079825,        1.89742286,       4.677588214,       2.602178679,       3.753243544,       340.2970288,                 0,                 0
          0,           0,         435,     -0.6665274881,      0.9717192676,       2.071329886,       4.688938743,       2.504860458,       3.658636513,       340.2970288,                 0,                 0
          0,           0,         436,     -0.8110258538,      0.8105419286,       1.801731004,       4.611219092,       2.434153477,       3.584517272,       340.2970288,                 0,                 0
          0,           0,         437,     -0.7969259162,      0.8179445857,       2.063936128,       4.541708015,       2.555007611,       3.697135943,       340.2970288,                 0,                 0
          0,           0,         438,     -0.7529143439,      0.8669020606,       1.883491212,       4.666003975,       2.572813817,       3.721260546,       340.2970288,                 0,                 0
          0,           0,         439,     -0.6829562382,      0.9554391714,         2.0543686,       4.666598375,       2.491950271,       3.646450801,       340.2970288,                 0,                 0
          0,           0,         440,     -0.8196902552,      0.8015926293,       1.789289775,       4.602759665,       2.405890675,       3.554345611,       340.2970288,                 0,                 0
          0,           0,         441,      -0.813368251,      0.7996816049,       2.052812466,       4.519993777,       2.549182067,       3.691385158,       340.2970288,                 0,                 0
          0,           0,         442,     -0.7552664504,      0.8639275333,       1.880041615,       4.663440502,       2.562520883,       3.710015974,       340.2970288,                 0,                 0
          0,           0,         443,     -0.6870539821,      0.9513993145,       2.046422745,       4.660811814,       2.480026152,       3.635513341,       340.2970288,                 0,                 0
          0,           0,         444,     -0.8306589055,      0.7904757329,       1.773134363,       4.592674963,       2.372325433,       3.520354805,       340.2970288,                 0,                 0
          0,           0,         445,      -0.836418792,      0.7697918664,       2.049788558,       4.492867213,       2.540821547,       3.681747107,       340.2970288,                 0,                 0
          0,           0,         446,     -0.7645349824,      0.8544227073,       1.868391819,       4.655179768,        2.54071742,       3.688287617,       340.2970288,                 0,                 0
          0,           0,         447,     -0.7032786347,      0.9318558851,       2.049923348,       4.645073579,       2.513443977,       3.665292818,       340.2970288,                 0,                 0
          0,           0,         448,     -0.7908830294,      0.8280665074,       1.830248739,       4.629511366,       2.472257157,       3.619554312,       340.2970288,                 0,                 0
          0,           0,         449,     -0.7551301826,      0.8727864833,       2.041147916,       4.585430187,        2.56034533,       3.707910132,       340.2970288,                 0,                 0
          0,           0,         450,     -0.7325149775,      0.8842628157,       1.906442313,       4.683127795,       2.599439189,       3.745854261,       340.2970288,                 0,                 0
          0,           0,         451,     -0.6496561049,      0.9947433087,       2.016794026,       4.693763529,       2.329136152,       3.503618008,       340.2970288,                 0,                 0
          0,           0,         452,      -1.014564347,      0.6183809749,       1.464561147,        4.43019373,       1.542071387,       2.686221845,       340.2970288,                 0,                 0
          0,           0,         453,      -1.359727249,      0.1754539849,        1.72685764,       3.828459363,       2.523731694,       3.661719858,       340.2970288,                 0,                 0
          0,           0,         454,     -0.7846916816,      0.8342811623,       1.838449893,       4.638035089,        2.50035083,       3.653343524,       340.2970288,                 0,                 0
          0,           0,         455,     -0.7492242107,      0.8687815198,       2.080331897,       4.604761567,       2.586815803,       3.729245368,       340.2970288,                 0,                 0
          0,           0,         456,     -0.7202920103,      0.8960839738,       1.925588628,       4.697919334,       2.637913336,       3.786849991,       340.2970288,                 0,                 0
          0,           0,         457,      -0.632231132,       1.008033376,       2.052162768,       4.721534543,       2.392303147,       3.557150575,       340.2970288,                 0,                 0
          0,           0,         458,     -0.9464556475,      0.6783537228,       1.594292804,       4.489329239,        2.00447587,       3.158887903,       340.2970288,                 0,                 0
          0,           0,         459,      -1.113261002,      0.4579212652,       1.868380109,       4.176556129,       2.592251851,       3.728641028,       340.2970288,                 0,                 0
          0,           0,         460,     -0.7129191667,       0.902947816,       1.936652348,       4.705939615,       2.636647147,       3.786389024,       340.2970288,                 0,                 0
          0,           0,         461,     -0.6426618493,      0.9938671445,       2.069200119,       4.713501623,       2.459488008,       3.615971012,       340.2970288,                 0,                 0
          0,           0,         462,     -0.8695486882,      0.7504132412,       1.718594243,        4.55808367,       2.286660566,       3.437889178,       340.2970288,                 0,                 0
          0,           0,         463,     -0.9165030288,      0.6722808013,       2.009827527,       4.407752559,       2.561231049,       3.696922766,       340.2970288,                 0,                 0
          0,           0,         464,     -0.7529756099,      0.8633455046,       1.887583054,       4.667581686,        2.59011625,       3.738009448,       340.2970288,                 0,                 0
          0,           0,         465,     -0.6777207849,      0.9546855253,       2.069532944,       4.676903835,        2.52179853,        3.67114877,       340.2970288,                 0,                 0
          0,           0,         466,     -0.7931937354,      0.8232090194,       1.831155147,       4.628093203,        2.48961621,       3.636156164,       340.2970288,                 0,                 0
          0,           0,         467,     -0.7530699651,      0.8697568774,       2.054164078,       4.590024867,       2.586548806,       3.730028596,       340.2970288,                 0,                 0
          0,           0,         468,     -0.7113642003,      0.9023161965,       1.937584459,       4.703475641,       2.601561968,       3.746580896,       340.2970288,                 0,                 0
          0,           0,         469,     -0.6642132384,      0.9746873641,       2.033486684,       4.677861308,       2.407274021,       3.568866285,       340.2970288,                 0,                 0
          0,           0,         470,     -0.9234750595,      0.7001846588,       1.630587756,       4.508955903,       2.096768398,       3.244237682,       340.2970288,                 0,                 0
          0,           0,         471,      -1.051665652,      0.5240686945,       1.914665409,       4.237170232,       2.566332832,       3.702280198,       340.2970288,                 0,                 0
          0,           0,         472,     -0.7405801685,      0.8746740712,       1.900108618,        4.67797889,       2.611516872,       3.758088689,       340.2970288,                 0,                 0
          0,           0,         473,     -0.6600353044,      0.9757342446,       2.053237122,       4.690818489,       2.450203254,       3.606800552,       340.2970288,                 0,                 0
          0,           0,         474,     -0.8766196921,      0.7432027289,        1.70559297,       4.551221499,        2.25995275,       3.408115114,       340.2970288,                 0,                 0
          0,           0,         475,     -0.9360678459,       0.648987334,       1.997889332,       4.381657554,       2.554352588,       3.689774489,       340.2970288,                 0,                 0
          0,           0,         476,     -0.7586971969,      0.8569584408,       1.878323052,       4.661762857,       2.575103242,         3.7214601,       340.2970288,                 0,                 0
          0,           0,         477,     -0.6902502054,      0.9402986858,       2.063423422,       4.662527097,       2.525954693,       3.674329516,       340.2970288,                 0,                 0
          0,           0,         478,     -0.7872943434,      0.8281712449,       1.837404427,       4.633376877,       2.500809922,       3.645964827,       340.2970288,                 0,                 0
          0,           0,         479,     -0.7448179416,      0.8797956876,        2.04821799,        4.59855636,       2.564450786,       3.709281936,       340.2970288,                 0,                 0
          0,           0,         480,     -0.7362455808,      0.8772578829,        1.90367473,       4.679976276,        2.60831143,        3.75190185,       340.2970288,                 0,                 0
          0,           0,         481,     -0.6527685163,      0.9876834811,       2.020048918,       4.691112461,       2.344438208,       3.514322171,       340.2970288,                 0,                 0
          0,           0,         482,      -1.001434037,      0.6272871271,       1.490631009,       4.441315998,       1.681059825,       2.828111816,       340.2970288,                 0,                 0
          0,           0,         483,      -1.305751906,      0.2335827714,       1.759164753,       3.910611241,        2.54593236,       3.681280544,       340.2970288,                 0,                 0
          0,           0,         484,     -0.7638641814,      0.8511992821,       1.867931704,       4.657550986,       2.560311818,       3.708928363,       340.2970288,                 0,                 0
          0,           0,         485,     -0.7071441195,      0.9179626328,       2.070499451,       4.648620224,       2.563018143,       3.708381695,       340.2970288,                 0,                 0
          0,           0,         486,     -0.7473583305,      0.8659979809,       1.888564908,       4.671177706,       2.590129003,       3.736018837,       340.2970288,                 0,                 0
          0,           0,         487,     -0.6760280445,      0.9580570217,       2.042180142,       4.673429696,       2.448703017,       3.605089906,       340.2970288,                 0,                 0
          0,           0,         488,     -0.8755413082,       0.742541851,       1.703605082,       4.551975224,         2.2529841,       3.400673644,       340.2970288,                 0,                 0
          0,           0,         489,     -0.9411395946,      0.6412860317,       1.995868503,       4.376537565,       2.547405099,       3.683021284,       340.2970288,                 0,                 0
          0,           0,         490,     -0.7656282163,      0.8485424179,       1.866357353,       4.655336675,       2.554482251,       3.700965492,       340.2970288,                 0,                 0
          0,           0,         491,     -0.7077485032,      0.9188906441,       2.060823265,       4.645025645,       2.543642218,       3.690188635,       340.2970288,                 0,                 0
          0,           0,         492,     -0.7664945344,      0.8466906682,       1.863324772,       4.652928215,       2.544964928,       3.689814329,       340.2970288,                 0,                 0
          0,           0,         493,     -0.7099745194,      0.9197924766,       2.040706538,       4.636682245,       2.500783482,       3.651348421,       340.2970288,                 0,                 0
          0,           0,         494,     -0.8105330088,      0.8038865415,       1.799708819,       4.611168544,       2.430788958,       3.575791751,       340.2970288,                 0,                 0
          0,           0,         495,     -0.7990397601,      0.8142015352,       2.039408895,       4.536968762,       2.556582104,       3.698708485,       340.2970288,                 0,                 0
          0,           0,         496,     -0.7458989948,      0.8664019851,       1.888700114,       4.671630622,       2.582903433,       3.727035697,       340.2970288,                 0,                 0
          0,           0,         497,     -0.6748699948,      0.9605827779,       2.025545573,       4.670970833,       2.404249702,        3.56572278,       340.2970288,                 0,                 0
          0,           0,         498,     -0.9249689472,      0.6954021634,       1.621968772,       4.507843561,       2.066755808,       3.214230787,       340.2970288,                 0,                 0
          0,           0,         499,      -1.071152799,       0.496612896,       1.903837375,        4.22179876,        2.56716101,       3.702827844,       340.2970288,                 0,                 0
          0,           0,         500,     -0.7392700406,      0.8732741366,       1.898869595,       4.680334845,       2.607140832,       3.753760333,       340.2970288,                 0,                 0
          0,           0,         501,     -0.6640767772,      0.9680452592,       2.052146175,       4.690454604,       2.453104926,       3.608906685,       340.2970288,                 0,                 0
          0,           0,         502,     -0.8738765034,      0.7424735684,       1.706214358,        4.55422855,       2.258314083,       3.407022458,       340.2970288,                 0,                 0
          0,           0,         503,     -0.9381760695,       0.642377446,       1.997816513,       4.384516443,       2.555244239,       3.690063205,       340.2970288,                 0,                 0
          0,           0,         504,     -0.7591753413,      0.8535569518,        1.87579875,       4.662221736,        2.57081247,       3.717296979,       340.2970288,                 0,                 0
          0,           0,         505,     -0.6953723721,      0.9308173781,       2.065260332,        4.66022312,       2.537088307,       3.683886893,       340.2970288,                 0,                 0
          0,           0,         506,     -0.7762492992,      0.8355608209,       1.851070254,       4.644407329,       2.524740994,       3.669687589,       340.2970288,                 0,                 0
          0,           0,         507,     -0.7270827348,      0.8973969122,       2.047186234,       4.620119827,        2.53997194,       3.686390132,       340.2970288,                 0,                 0
          0,           0,         508,      -0.766330524,      0.8446397305,       1.862395295,        4.65254021,       2.540364243,       3.684259246,       340.2970288,                 0,                 0
          0,           0,         509,     -0.7104539026,      0.9192104027,       2.029987047,       4.633721354,       2.476665079,        3.62939161,       340.2970288,                 0,                 0
          0,           0,         510,      -0.836410564,      0.7771382286,       1.760922023,       4.587318627,       2.357348229,       3.502313092,       340.2970288,                 0,                 0
          0,           0,         511,     -0.8551522028,      0.7399753517,          2.039132,       4.471679941,       2.529409365,       3.667743427,       340.2970288,                 0,                 0
          0,           0,         512,       -0.78143736,       0.830454403,       1.842874055,       4.639758315,       2.506391707,       3.651392136,       340.2970288,                 0,                 0
          0,           0,         513,     -0.7391670346,       0.882182399,       2.047123677,       4.608007833,       2.555123017,       3.700323737,       340.2970288,                 0,                 0
          0,           0,         514,      -0.747358673,      0.8627345884,       1.887307788,        4.67052387,       2.578984921,       3.722714159,       340.2970288,                 0,                 0
          0,           0,         515,     -0.6765360573,      0.9568639116,       2.024645803,        4.66961675,       2.406187631,       3.567038709,       340.2970288,                 0,                 0
          0,           0,         516,      -0.922188782,       0.695476047,        1.62742566,       4.510555329,       2.077782116,       3.225031971,       340.2970288,                 0,                 0
          0,           0,         517,      -1.061400027,      0.5049261229,       1.910434628,       4.233818011,       2.566238774,       3.701615176,       340.2970288,                 0,                 0
          0,           0,         518,     -0.7400044604,      0.8702490003,       1.898672942,       4.679811617,       2.605586522,         3.7517675,       340.2970288,                 0,                 0
          0,           0,         519,     -0.6639543354,      0.9663960637,       2.050524162,       4.690740769,       2.449721357,       3.605515275,       340.2970288,                 0,                 0
          0,           0,         520,      -0.877552048,      0.7365057552,       1.701633728,       4.551088754,       2.248124268,       3.396628703,       340.2970288,                 0,                 0
          0,           0,         521,     -0.9444012629,      0.6332812146,       1.992984552,       4.377649404,       2.557102032,       3.691627027,       340.2970288,                 0,                 0
          0,           0,         522,     -0.7565703561,      0.8536927365,       1.880083427,       4.664823835,       2.577361352,       3.723437046,       340.2970288,                 0,                 0
          0,           0,         523,     -0.6890875297,      0.9363227046,       2.062913281,       4.666956172,       2.523096596,       3.670865487,       340.2970288,                 0,                 0
          0,           0,         524,     -0.7922290009,      0.8176062436,        1.82990823,       4.629654182,       2.488048841,       3.633078882,       340.2970288,                 0,                 0
          0,           0,         525,     -0.7561904834,      0.8604170966,        2.04975312,       4.589210488,       2.581322552,       3.723842573,       340.2970288,                 0,                 0
          0,           0,         526,     -0.7188508164,      0.8882956183,       1.926447642,       4.697260231,        2.60766905,       3.751080551,       340.2970288,                 0,                 0
          0,           0,         527,     -0.6591528392,      0.9747251716,       2.026421022,       4.685580738,       2.376959182,       3.541042128,       340.2970288,                 0,                 0
          0,           0,         528,     -0.9634110396,      0.6556311786,       1.559778875,       4.474440207,       1.915328916,       3.064005473,       340.2970288,                 0,                 0
          0,           0,         529,      -1.174496383,      0.3778554309,       1.836665452,       4.089758831,       2.579764907,       3.714111207,       340.2970288,                 0,                 0
          0,           0,         530,     -0.7271744939,      0.8809647683,       1.916481248,       4.691956113,       2.642447232,       3.788225428,       340.2970288,                 0,                 0
          0,           0,         531,     -0.6391560718,      0.9922681966,       2.051726414,       4.715467124,       2.403770408,       3.564474669,       340.2970288,                 0,                 0
          0,           0,         532,     -0.9391477758,      0.6766508546,       1.604012918,       4.495893345,       2.043659213,       3.195166618,       340.2970288,                 0,                 0
          0,           0,         533,      -1.098748473,      0.4624231383,       1.883603389,       4.196931516,       2.586106204,       3.719444256,       340.2970288,                 0,                 0
          0,           0,         534,     -0.7263679629,       0.881532252,       1.919739547,       4.693740791,       2.650418298,        3.79629687,       340.2970288,                 0,                 0
          0,           0,         535,     -0.6374675634,      0.9924306208,       2.063075309,        4.72040445,       2.432042349,       3.589048997,       340.2970288,                 0,                 0
          0,           0,         536,     -0.9081210079,      0.7049837852,       1.657993688,       4.523700879,       2.173385164,       3.322825524,       340.2970288,                 0,                 0
          0,           0,         537,      -1.010050923,      0.5607453596,       1.944487614,       4.304652321,       2.577528455,       3.710258184,       340.2970288,                 0,                 0
          0,           0,         538,     -0.7387989626,      0.8687431687,       1.906087222,       4.682017119,       2.631931214,       3.776814116,       340.2970288,                 0,                 0
          0,           0,         539,       -0.65318033,      0.9745956956,       2.066718132,        4.70489036,       2.473219872,       3.625216082,       340.2970288,                 0,                 0
          0,           0,         540,     -0.8578513633,       0.752148641,       1.738160123,       4.569224781,       2.334784512,       3.480420913,       340.2970288,                 0,                 0
          0,           0,         541,     -0.8867802546,      0.6940896276,       2.037490809,       4.443518187,       2.546623802,       3.679498885,       340.2970288,                 0,                 0
          0,           0,         542,     -0.7742994727,       0.833513362,       1.861905663,       4.648204433,       2.555363414,       3.698851503,       340.2970288,                 0,                 0
          0,           0,         543,     -0.7117967026,      0.9077193718,       2.069360138,       4.643072712,       2.571358476,       3.713455854,       340.2970288,                 0,                 0
          0,           0,         544,     -0.7393707035,      0.8661105049,       1.906194522,       4.679046114,       2.622787237,       3.763662882,       340.2970288,                 0,                 0
          0,           0,         545,     -0.6489238777,      0.9839558493,       2.033968304,       4.700472294,       2.379012741,       3.541669183,       340.2970288,                 0,                 0
          0,           0,         546,      -0.964344614,      0.6512798479,       1.567873615,       4.473843999,       1.951342942,       3.095855179,       340.2970288,                 0,                 0
          0,           0,         547,      -1.154518292,      0.4008503651,       1.847475803,       4.120684222,       2.584252757,       3.717276593,       340.2970288,                 0,                 0
          0,           0,         548,     -0.7234511129,      0.8818875512,       1.926598952,        4.69593297,       2.636753782,        3.78023178,       340.2970288,                 0,                 0
          0,           0,         549,     -0.6473563165,      0.9816947356,       2.055973364,       4.708030546,       2.434479381,       3.590547226,       340.2970288,                 0,                 0
          0,           0,         550,     -0.9021523397,      0.7086735854,       1.670950498,       4.528868313,       2.201645754,        3.34742514,       340.2970288,                 0,                 0
          0,           0,         551,      -0.987203931,      0.5845754665,       1.961247749,        4.32815449,       2.568359412,       3.701113266,       340.2970288,                 0,                 0
          0,           0,         552,     -0.7467319741,      0.8589053682,       1.897741448,       4.674014909,       2.616767877,       3.759934408,       340.2970288,                 0,                 0
          0,           0,         553,     -0.6630805233,       0.963397886,         2.0606383,        4.69337729,       2.476482415,       3.627761977,       340.2970288,                 0,                 0
          0,           0,         554,     -0.8508482242,      0.7570039871,       1.750520014,       4.575407359,       2.356575945,       3.500107437,       340.2970288,                 0,                 0
          0,           0,         555,     -0.8673575547,      0.7133215367,       2.052938424,       4.463663223,       2.536429337,       3.669713351,       340.2970288,                 0,                 0
          0,           0,         556,     -0.7836037027,      0.8226241761,       1.850753584,       4.639203079,       2.533998835,       3.676296517,       340.2970288,                 0,                 0
          0,           0,         557,     -0.7261427736,      0.8905458322,       2.064827694,       4.627068347,       2.580125369,       3.721336186,       340.2970288,                 0,                 0
          0,           0,         558,     -0.7264662553,      0.8769686008,       1.924143937,        4.69106243,       2.623941391,       3.764189683,       340.2970288,                 0,                 0
          0,           0,         559,     -0.6482657781,      0.9836716237,       2.032898509,       4.700103744,       2.375666891,       3.538718841,       340.2970288,                 0,                 0
          0,           0,         560,     -0.9677594995,      0.6465635144,        1.56377877,       4.470873427,       1.942331399,       3.085581603,       340.2970288,                 0,                 0
          0,           0,         561,      -1.159866508,      0.3936470897,       1.843509659,       4.111800546,       2.584057535,       3.717232483,       340.2970288,                 0,                 0
          0,           0,         562,      -0.722621252,      0.8810564586,       1.928413801,        4.69647726,       2.635360844,       3.778498166,       340.2970288,                 0,                 0
          0,           0,         563,     -0.6482312326,      0.9795449658,       2.055508606,         4.7063883,       2.435559515,       3.591583755,       340.2970288,                 0,                 0
          0,           0,         564,     -0.8999599066,      0.7091627481,       1.675344059,       4.530744414,       2.211297463,       3.356403456,       340.2970288,                 0,                 0
          0,           0,         565,     -0.9795599165,      0.5913508328,       1.966434739,       4.335828859,        2.56609569,       3.699178271,       340.2970288,                 0,                 0
          0,           0,         566,     -0.7483277916,      0.8557429397,       1.896111841,       4.672297613,       2.613540409,        3.75647456,       340.2970288,                 0,                 0
          0,           0,         567,      -0.664851439,      0.9602742211,       2.059749932,       4.690960552,       2.477663945,       3.629011495,       340.2970288,                 0,                 0
          0,           0,         568,       -0.84821786,      0.7579288629,       1.754841479,       4.577708227,       2.364005529,       3.507177931,       340.2970288,                 0,                 0
          0,           0,         569,     -0.8606235715,      0.7189328997,       2.057888322,       4.470393828,       2.533468219,       3.667266605,       340.2970288,                 0,                 0
          0,           0,         570,       -0.78583273,      0.8188800744,       1.847964091,       4.636988492,       2.528143431,       3.670329875,       340.2970288,                 0,                 0
          0,           0,         571,     -0.7296679884,        0.88515663,       2.064003548,       4.622815778,       2.582624862,       3.723943784,       340.2970288,                 0,                 0
          0,           0,         572,     -0.7222858458,      0.8794851864,       1.929642908,       4.694910219,       2.618882502,       3.759302685,       340.2970288,                 0,                 0
          0,           0,         573,      -0.652752559,      0.9773147921,       2.034666456,       4.694983037,       2.390543039,       3.551989697,       340.2970288,                 0,                 0
          0,           0,         574,     -0.9479723953,      0.6633268115,       1.597890388,       4.488125224,       2.030238072,       3.172893715,       340.2970288,                 0,                 0
          0,           0,         575,      -1.101269658,      0.4575006034,        1.88110135,       4.183684845,       2.577459241,       3.711249774,       340.2970288,                 0,                 0
          0,           0,         576,     -0.7292445074,      0.8730072527,       1.919967737,       4.689870649,       2.643306999,       3.785972062,       340.2970288,                 0,                 0
          0,           0,         577,     -0.6373284506,      0.9911505191,       2.049018635,       4.716862758,       2.395876386,       3.557055029,       340.2970288,                 0,                 0
          0,           0,         578,     -0.9468966859,      0.6632012726,       1.599687206,       4.489090937,        2.04023958,       3.186489663,       340.2970288,                 0,                 0
          0,           0,         579,      -1.099983784,      0.4577000054,       1.880675072,       4.193728587,       2.585888972,       3.719418426,       340.2970288,                 0,                 0
          0,           0,         580,     -0.7234436233,      0.8784029695,       1.927615859,       4.696219989,       2.642255026,       3.786189878,       340.2970288,                 0,                 0
          0,           0,         581,     -0.6439983352,      0.9815366476,       2.061398316,       4.712637654,       2.442638129,       3.598386959,       340.2970288,                 0,                 0
          0,           0,         582,     -0.8924156108,      0.7140318982,       1.687747655,       4.537643739,       2.238203791,       3.383748062,       340.2970288,                 0,                 0
          0,           0,         583,     -0.9606047082,      0.6099200258,        1.97934286,       4.359287332,       2.565003022,       3.698678803,       340.2970288,                 0,                 0
          0,           0,         584,     -0.7499014228,      0.8521190207,       1.894370907,        4.67097847,       2.610756672,       3.754077964,       340.2970288,                 0,                 0
          0,           0,         585,     -0.6672988604,      0.9553016171,       2.062603959,       4.689029036,       2.488821211,       3.639558059,       340.2970288,                 0,                 0
          0,           0,         586,     -0.8345142887,      0.7688714651,       1.775114365,       4.590324814,       2.400819347,       3.543918303,       340.2970288,                 0,                 0
          0,           0,         587,     -0.8312429663,      0.7567526127,       2.058478659,       4.504589999,       2.541120562,       3.677495185,       340.2970288,                 0,                 0
          0,           0,         588,     -0.7743719756,      0.8276277015,       1.862178725,       4.647252235,       2.550081809,       3.692134041,       340.2970288,                 0,                 0
          0,           0,         589,     -0.7097668556,      0.9079952283,       2.055720041,       4.642100319,       2.538241265,       3.684222597,       340.2970288,                 0,                 0
          0,           0,         590,     -0.7703391227,      0.8304880182,        1.86460063,       4.649426072,       2.548516775,       3.689531556,       340.2970288,                 0,                 0
          0,           0,         591,     -0.7050220925,      0.9172055983,       2.033748951,       4.641423772,       2.479844796,       3.631845721,       340.2970288,                 0,                 0
          0,           0,         592,     -0.8322674155,      0.7704882925,       1.774715758,       4.591368202,        2.38742706,       3.529067431,       340.2970288,                 0,                 0
          0,           0,         593,     -0.8314941959,      0.7632431296,       2.036519226,       4.499992024,         2.5414647,       3.681706593,       340.2970288,                 0,                 0
          0,           0,         594,     -0.7627245301,      0.8379166451,       1.872390138,       4.656713473,       2.556593976,       3.698633513,       340.2970288,                 0,                 0
          0,           0,         595,     -0.6955969288,      0.9270803313,       2.031364266,       4.652285732,       2.458306695,       3.613328509,       340.2970288,                 0,                 0
          0,           0,         596,     -0.8562739762,      0.7473701825,       1.737277163,       4.569683242,        2.31320582,       3.456370529,       340.2970288,                 0,                 0
          0,           0,         597,     -0.8874431608,      0.6855907615,        2.03588472,       4.436020325,       2.527755915,       3.665151009,       340.2970288,                 0,                 0
          0,           0,         598,     -0.7815511415,      0.8199466404,       1.848000102,       4.640420547,       2.514906426,       3.658875252,       340.2970288,                 0,                 0
          0,           0,         599,     -0.7308754277,      0.8823725793,       2.050760163,       4.619880968,       2.553233593,        3.69934387,       340.2970288,                 0,                 0
          0,           0,         600,     -0.7474234542,      0.8519490842,       1.891508177,       4.671010572,       2.584391037,       3.727349005,       340.2970288,                 0,                 0
          0,           0,         601,     -0.6696889317,      0.9560228462,       2.025690548,       4.678700343,        2.39771991,       3.560418748,       340.2970288,                 0,                 0
          0,           0,         602,     -0.9293625813,       0.677303359,       1.622280516,       4.504361357,       2.068273463,       3.213551992,       340.2970288,                 0,                 0
